Cultivo;Campaña;Provincia;idProvincia;"Sup. Sembrada";Producción;Rendimiento
Girasol;2017/18;"SANTIAGO DEL ESTERO";86;25400;47470;1869
Girasol;2018/19;"SANTIAGO DEL ESTERO";86;97670;222218;2277
Girasol;2019/20;"SANTIAGO DEL ESTERO";86;68454;151461;2213
Girasol;2020/21;"SANTIAGO DEL ESTERO";86;38540;54443;1413
Girasol;2021/22;"SANTIAGO DEL ESTERO";86;26700;45026;1686
Girasol;2022/23;"SANTIAGO DEL ESTERO";86;61370;70695;1152
Girasol;2023/24;"SANTIAGO DEL ESTERO";86;12360;21457;1736
Girasol;2024/25;"SANTIAGO DEL ESTERO";86;37520;73052;1959
Girasol;2020/21;TUCUMAN;90;100;305;3050
Girasol;2021/22;TUCUMAN;90;100;305;3050
Girasol;2022/23;TUCUMAN;90;130;260;2000
Girasol;2023/24;TUCUMAN;90;110;253;2300
Girasol;2024/25;TUCUMAN;90;250;625;2500
Lenteja;2018/19;"BUENOS AIRES";6;1632;2252;1380
Lenteja;2019/20;"BUENOS AIRES";6;4743;5567;1174
Lenteja;2020/21;"BUENOS AIRES";6;3082;4200;1363
Lenteja;2021/22;"BUENOS AIRES";6;11796;16068;1362
Lenteja;2022/23;"BUENOS AIRES";6;4381;930;676
Lenteja;2023/24;"BUENOS AIRES";6;6520;5010;780
Lenteja;2024/25;"BUENOS AIRES";6;6084;8140;1338
Lenteja;2019/20;CORDOBA;14;200;220;1100
Lenteja;2020/21;CORDOBA;14;235;345;1468
Lenteja;2021/22;CORDOBA;14;270;425;1574
Lenteja;2022/23;CORDOBA;14;595;881;1480
Lenteja;2023/24;CORDOBA;14;595;634;1066
Lenteja;2024/25;CORDOBA;14;595;805;1353
Lenteja;2020/21;"ENTRE RIOS";30;170;204;1200
Lenteja;2021/22;"ENTRE RIOS";30;150;225;1500
Lenteja;2022/23;"ENTRE RIOS";30;250;375;1500
Lenteja;2023/24;"ENTRE RIOS";30;150;225;1500
Lenteja;2024/25;"ENTRE RIOS";30;150;180;1200
Lenteja;2019/20;SALTA;66;1350;2025;1500
Lenteja;2020/21;SALTA;66;1520;1038;683
Lenteja;2021/22;SALTA;66;795;485;610
Lenteja;2022/23;SALTA;66;325;228;700
Lenteja;2023/24;SALTA;66;445;326;733
Lenteja;2024/25;SALTA;66;698;456;653
Lenteja;2018/19;"SANTA FE";82;38300;17000;500
Lenteja;2019/20;"SANTA FE";82;26613;26664;1002
Lenteja;2020/21;"SANTA FE";82;27200;14420;622
Lenteja;2021/22;"SANTA FE";82;27445;55115;2008
Lenteja;2022/23;"SANTA FE";82;17230;3588;311
Lenteja;2023/24;"SANTA FE";82;8360;10088;1207
Lenteja;2024/25;"SANTA FE";82;24000;21240;885
Lenteja;2020/21;"SANTIAGO DEL ESTERO";86;70;0;0
Lenteja;2022/23;TUCUMAN;90;350;245;700
Lino;2019/20;"BUENOS AIRES";6;600;720;1200
Lino;2021/22;"BUENOS AIRES";6;283;557;1967
Lino;2022/23;"BUENOS AIRES";6;485;343;709
Lino;2023/24;"BUENOS AIRES";6;100;85;850
Lino;2024/25;"BUENOS AIRES";6;100;85;850
Lino;2018/19;CORDOBA;14;346;865;2500
Lino;2019/20;CORDOBA;14;346;865;2500
Lino;2020/21;CORDOBA;14;346;865;2500
Lino;2021/22;CORDOBA;14;200;360;1800
Lino;2022/23;CORDOBA;14;210;270;1286
Lino;2023/24;CORDOBA;14;285;402;1411
Lino;2024/25;CORDOBA;14;535;732;1368
Lino;2010/11;"ENTRE RIOS";30;25200;31790;1262
Lino;2011/12;"ENTRE RIOS";30;16600;21370;1287
Lino;2012/13;"ENTRE RIOS";30;14600;17070;1169
Lino;2013/14;"ENTRE RIOS";30;18200;20430;1141
Lino;2014/15;"ENTRE RIOS";30;15100;17255;1174
Lino;2015/16;"ENTRE RIOS";30;17000;20085;1181
Lino;2016/17;"ENTRE RIOS";30;13000;16610;1278
Lino;2017/18;"ENTRE RIOS";30;12400;13575;1095
Lino;2018/19;"ENTRE RIOS";30;13900;18650;1342
Lino;2019/20;"ENTRE RIOS";30;8100;8365;1033
Lino;2020/21;"ENTRE RIOS";30;13900;18650;1342
Lino;2021/22;"ENTRE RIOS";30;10550;11385;1079
Lino;2022/23;"ENTRE RIOS";30;16450;29885;1817
Lino;2023/24;"ENTRE RIOS";30;21980;24466;1113
Lino;2024/25;"ENTRE RIOS";30;8300;7960;959
Lino;2023/24;SALTA;66;90;45;500
Lino;2010/11;"SANTA FE";82;550;380;950
Lino;2011/12;"SANTA FE";82;30;20;667
Lino;2021/22;"SANTA FE";82;28;56;2000
Maíz;2010/11;"BUENOS AIRES";6;1428106;8514650;7058
Maíz;2011/12;"BUENOS AIRES";6;1588295;7629560;6337
Maíz;2012/13;"BUENOS AIRES";6;1606583;9790376;8010
Maíz;2013/14;"BUENOS AIRES";6;1476460;7191890;6954
Maíz;2014/15;"BUENOS AIRES";6;1561280;8893434;7983
Maíz;2015/16;"BUENOS AIRES";6;1787008;10147679;8271
Maíz;2016/17;"BUENOS AIRES";6;2308200;12955509;8397
Maíz;2017/18;"BUENOS AIRES";6;2452881;12770903;6619
Maíz;2018/19;"BUENOS AIRES";6;2418940;16770895;8756
Maíz;2019/20;"BUENOS AIRES";6;2472520;15595357;8109
Maíz;2020/21;"BUENOS AIRES";6;2713158;16045316;7449
Maíz;2021/22;"BUENOS AIRES";6;2950705;16161683;7082
Maíz;2022/23;"BUENOS AIRES";6;2928935;11954847;5477
Maíz;2023/24;"BUENOS AIRES";6;3090580;17859488;7384
Maíz;2024/25;"BUENOS AIRES";6;3130724;17196315;7162
Maíz;2010/11;CATAMARCA;10;10000;41410;5176
Maíz;2011/12;CATAMARCA;10;10000;40800;6000
Maíz;2012/13;CATAMARCA;10;2600;6085;4316
Maíz;2013/14;CATAMARCA;10;3600;18620;6974
Maíz;2014/15;CATAMARCA;10;8700;48960;6358
Maíz;2015/16;CATAMARCA;10;12400;93192;7740
Maíz;2016/17;CATAMARCA;10;9300;50050;6458
Maíz;2017/18;CATAMARCA;10;13350;84600;6709
Maíz;2018/19;CATAMARCA;10;20060;142670;7485
Maíz;2019/20;CATAMARCA;10;16200;91326;6109
Maíz;2020/21;CATAMARCA;10;18400;124880;7260
Maíz;2021/22;CATAMARCA;10;18800;103580;6015
Maíz;2022/23;CATAMARCA;10;18200;93933;5532
Maíz;2023/24;CATAMARCA;10;19400;29460;1979
Maíz;2024/25;CATAMARCA;10;8450;36988;4945
Maíz;2010/11;CHACO;22;132800;482560;4227
Maíz;2011/12;CHACO;22;135900;165160;2960
Maíz;2012/13;CHACO;22;149350;218650;2370
Maíz;2013/14;CHACO;22;213350;1079910;5571
Maíz;2014/15;CHACO;22;128890;577060;5331
Maíz;2015/16;CHACO;22;235710;1186959;5558
Maíz;2016/17;CHACO;22;325500;1999884;6513
Maíz;2017/18;CHACO;22;344980;1604355;5049
Maíz;2018/19;CHACO;22;281867;1188223;5250
Maíz;2019/20;CHACO;22;279602;1306732;5751
Maíz;2020/21;CHACO;22;228250;892515;4690
Maíz;2021/22;CHACO;22;306400;1200739;4601
Maíz;2022/23;CHACO;22;300510;794349;3261
Maíz;2023/24;CHACO;22;287400;244280;1798
Maíz;2024/25;CHACO;22;236600;226844;1890
Maíz;2010/11;CORDOBA;14;1142900;5925310;6163
Maíz;2011/12;CORDOBA;14;1272000;4794540;5536
Maíz;2012/13;CORDOBA;14;1907350;10789190;6814
Maíz;2013/14;CORDOBA;14;1917500;11839850;7060
Maíz;2014/15;CORDOBA;14;1879800;11667100;7502
Maíz;2015/16;CORDOBA;14;1935970;12255535;7657
Maíz;2016/17;CORDOBA;14;2614910;16170280;7649
Maíz;2017/18;CORDOBA;14;2804452;13277346;6203
Maíz;2018/19;CORDOBA;14;2827930;18996476;8024
Maíz;2019/20;CORDOBA;14;2924573;19196764;7781
Maíz;2020/21;CORDOBA;14;3008944;21690343;8288
Maíz;2021/22;CORDOBA;14;3147820;20459566;7505
Maíz;2022/23;CORDOBA;14;3064224;13521922;5359
Maíz;2023/24;CORDOBA;14;3188920;20613843;7294
Maíz;2024/25;CORDOBA;14;2563297;17971562;7963
Maíz;2010/11;CORRIENTES;18;12307;29540;2610
Maíz;2011/12;CORRIENTES;18;12000;36000;3000
Maíz;2012/13;CORRIENTES;18;12000;21000;3500
Maíz;2013/14;CORRIENTES;18;14455;43365;3000
Maíz;2014/15;CORRIENTES;18;13000;28000;4000
Maíz;2015/16;CORRIENTES;18;13000;50000;5000
Maíz;2016/17;CORRIENTES;18;14000;34020;4860
Maíz;2017/18;CORRIENTES;18;10000;40000;4000
Maíz;2018/19;CORRIENTES;18;10990;62313;6300
Maíz;2019/20;CORRIENTES;18;12099;69301;6300
Maíz;2020/21;CORRIENTES;18;11000;60500;5500
Maíz;2021/22;CORRIENTES;18;11000;49500;4500
Maíz;2022/23;CORRIENTES;18;11000;31275;4500
Maíz;2023/24;CORRIENTES;18;11000;44000;4000
Maíz;2024/25;CORRIENTES;18;9590;55380;6500
Maíz;2010/11;"ENTRE RIOS";30;191300;937640;5334
Maíz;2011/12;"ENTRE RIOS";30;217700;1169460;5841
Maíz;2012/13;"ENTRE RIOS";30;248500;1663060;7020
Maíz;2013/14;"ENTRE RIOS";30;268200;1403880;5466
Maíz;2014/15;"ENTRE RIOS";30;239200;1540300;7033
Maíz;2015/16;"ENTRE RIOS";30;257900;1562611;6799
Maíz;2016/17;"ENTRE RIOS";30;382500;2298225;6735
Maíz;2017/18;"ENTRE RIOS";30;415000;1723710;4780
Maíz;2018/19;"ENTRE RIOS";30;437000;2763953;7449
Maíz;2019/20;"ENTRE RIOS";30;488300;2872233;6816
Maíz;2020/21;"ENTRE RIOS";30;445700;2152710;5013
Maíz;2021/22;"ENTRE RIOS";30;517100;1865620;3762
Maíz;2022/23;"ENTRE RIOS";30;489280;818365;2482
Maíz;2023/24;"ENTRE RIOS";30;568200;2566155;5729
Maíz;2024/25;"ENTRE RIOS";30;359700;2254760;6603
Maíz;2010/11;FORMOSA;34;10000;41400;4140
Maíz;2011/12;FORMOSA;34;10000;30000;3000
Maíz;2012/13;FORMOSA;34;10000;17500;3500
Maíz;2013/14;FORMOSA;34;8000;24000;3000
Maíz;2014/15;FORMOSA;34;34000;76000;4000
Maíz;2015/16;FORMOSA;34;35000;135000;5000
Maíz;2016/17;FORMOSA;34;40000;153000;4500
Maíz;2017/18;FORMOSA;34;70000;298549;4300
Maíz;2018/19;FORMOSA;34;69000;119475;4500
Maíz;2019/20;FORMOSA;34;45000;61650;4500
Maíz;2020/21;FORMOSA;34;38000;66000;5000
Maíz;2021/22;FORMOSA;34;40444;39523;3607
Maíz;2022/23;FORMOSA;34;44100;60143;3700
Maíz;2023/24;FORMOSA;34;46062;45785;2460
Maíz;2024/25;FORMOSA;34;37060;45674;3800
Maíz;2010/11;JUJUY;38;5010;23150;5133
Maíz;2011/12;JUJUY;38;5010;26200;5230
Maíz;2012/13;JUJUY;38;5010;8740;1745
Maíz;2013/14;JUJUY;38;7850;42300;5739
Maíz;2014/15;JUJUY;38;6630;36190;5904
Maíz;2015/16;JUJUY;38;6630;27864;4300
Maíz;2016/17;JUJUY;38;5244;15012;3000
Maíz;2017/18;JUJUY;38;5240;18680;4000
Maíz;2018/19;JUJUY;38;5244;18720;5000
Maíz;2019/20;JUJUY;38;5244;28464;6000
Maíz;2020/21;JUJUY;38;7551;39265;6500
Maíz;2021/22;JUJUY;38;9612;25487;3788
Maíz;2022/23;JUJUY;38;11010;35230;4000
Maíz;2023/24;JUJUY;38;13388;50160;4300
Maíz;2024/25;JUJUY;38;7598;26412;4000
Maíz;2010/11;"LA PAMPA";42;374700;520710;4379
Maíz;2011/12;"LA PAMPA";42;309500;461120;4266
Maíz;2012/13;"LA PAMPA";42;271500;473700;4159
Maíz;2013/14;"LA PAMPA";42;423000;795830;5660
Maíz;2014/15;"LA PAMPA";42;370400;862700;6516
Maíz;2015/16;"LA PAMPA";42;614900;2148470;7199
Maíz;2016/17;"LA PAMPA";42;479000;1096620;6455
Maíz;2017/18;"LA PAMPA";42;458400;1331562;5925
Maíz;2018/19;"LA PAMPA";42;487250;1978798;7956
Maíz;2019/20;"LA PAMPA";42;529500;2364777;8131
Maíz;2020/21;"LA PAMPA";42;588900;2537318;6762
Maíz;2021/22;"LA PAMPA";42;718500;3698601;7150
Maíz;2022/23;"LA PAMPA";42;680400;3088464;6513
Maíz;2023/24;"LA PAMPA";42;779100;3760630;6724
Maíz;2024/25;"LA PAMPA";42;706000;2831135;6247
Maíz;2010/11;MISIONES;54;34440;76260;2294
Maíz;2011/12;MISIONES;54;35200;10047;699
Maíz;2012/13;MISIONES;54;35200;78170;2274
Maíz;2013/14;MISIONES;54;30820;88830;2982
Maíz;2014/15;MISIONES;54;30820;86390;2999
Maíz;2015/16;MISIONES;54;23520;65799;2965
Maíz;2016/17;MISIONES;54;27040;78724;3035
Maíz;2017/18;MISIONES;54;28060;87016;3242
Maíz;2018/19;MISIONES;54;31400;151809;4997
Maíz;2019/20;MISIONES;54;31150;149809;4972
Maíz;2020/21;MISIONES;54;31150;33676;4210
Maíz;2021/22;MISIONES;54;29191;52640;3500
Maíz;2022/23;MISIONES;54;34304;115186;4000
Maíz;2023/24;MISIONES;54;36500;96884;3160
Maíz;2024/25;MISIONES;54;31510;133317;5000
Maíz;2010/11;SALTA;66;148185;754520;5540
Maíz;2011/12;SALTA;66;156025;788310;5052
Maíz;2012/13;SALTA;66;161955;144650;1675
Maíz;2013/14;SALTA;66;188020;957210;5694
Maíz;2014/15;SALTA;66;252910;1337020;5991
Maíz;2015/16;SALTA;66;313750;1655739;5662
Maíz;2016/17;SALTA;66;262150;1521555;6519
Maíz;2017/18;SALTA;66;273200;1508597;5984
Maíz;2018/19;SALTA;66;287333;1827097;6863
Maíz;2019/20;SALTA;66;303655;1878683;6691
Maíz;2020/21;SALTA;66;309437;1929840;6807
Maíz;2021/22;SALTA;66;322160;1886963;6339
Maíz;2022/23;SALTA;66;378550;2028790;5731
Maíz;2023/24;SALTA;66;409000;1614972;4347
Maíz;2024/25;SALTA;66;284391;1570901;6137
Maíz;2010/11;"SAN LUIS";74;140000;618610;5321
Maíz;2011/12;"SAN LUIS";74;155000;485590;4114
Maíz;2012/13;"SAN LUIS";74;348480;1437600;4439
Maíz;2013/14;"SAN LUIS";74;209950;848760;5550
Maíz;2014/15;"SAN LUIS";74;281000;1600020;6135
Maíz;2015/16;"SAN LUIS";74;300300;1812937;6634
Maíz;2016/17;"SAN LUIS";74;377800;2500970;7102
Maíz;2017/18;"SAN LUIS";74;378050;1382626;4150
Maíz;2018/19;"SAN LUIS";74;399800;1879100;5392
Maíz;2019/20;"SAN LUIS";74;375500;1327270;4039
Maíz;2020/21;"SAN LUIS";74;405900;2254390;6195
Maíz;2021/22;"SAN LUIS";74;440100;1877200;4890
Maíz;2022/23;"SAN LUIS";74;400700;1153995;3540
Maíz;2023/24;"SAN LUIS";74;497800;2024685;4538
Maíz;2024/25;"SAN LUIS";74;463850;2243830;5271
Maíz;2010/11;"SANTA FE";82;567423;3656820;7491
Maíz;2011/12;"SANTA FE";82;648400;3830970;6926
Maíz;2012/13;"SANTA FE";82;699200;5463970;8735
Maíz;2013/14;"SANTA FE";82;541900;3708460;7740
Maíz;2014/15;"SANTA FE";82;685850;4370455;8428
Maíz;2015/16;"SANTA FE";82;629170;3942387;8275
Maíz;2016/17;"SANTA FE";82;890800;5802581;8142
Maíz;2017/18;"SANTA FE";82;1074413;5179679;6850
Maíz;2018/19;"SANTA FE";82;923800;5910470;9078
Maíz;2019/20;"SANTA FE";82;1120960;7370856;8452
Maíz;2020/21;"SANTA FE";82;1097830;7122440;7878
Maíz;2021/22;"SANTA FE";82;1289094;5774668;6179
Maíz;2022/23;"SANTA FE";82;1261512;2777749;3572
Maíz;2023/24;"SANTA FE";82;1239380;6755795;7938
Maíz;2024/25;"SANTA FE";82;781643;5219638;8192
Maíz;2010/11;"SANTIAGO DEL ESTERO";86;303000;1747630;5768
Maíz;2011/12;"SANTIAGO DEL ESTERO";86;395000;1561380;4586
Maíz;2012/13;"SANTIAGO DEL ESTERO";86;616500;1699670;3592
Maíz;2013/14;"SANTIAGO DEL ESTERO";86;728430;4634110;7622
Maíz;2014/15;"SANTIAGO DEL ESTERO";86;490200;2407550;6371
Maíz;2015/16;"SANTIAGO DEL ESTERO";86;672320;4262476;7177
Maíz;2016/17;"SANTIAGO DEL ESTERO";86;684500;4483905;7147
Maíz;2017/18;"SANTIAGO DEL ESTERO";86;731890;3661765;5854
Maíz;2018/19;"SANTIAGO DEL ESTERO";86;747900;4405979;6668
Maíz;2019/20;"SANTIAGO DEL ESTERO";86;811060;5653025;7431
Maíz;2020/21;"SANTIAGO DEL ESTERO";86;744900;5138847;7463
Maíz;2021/22;"SANTIAGO DEL ESTERO";86;777100;5386950;7420
Maíz;2022/23;"SANTIAGO DEL ESTERO";86;822100;4549312;6196
Maíz;2023/24;"SANTIAGO DEL ESTERO";86;827700;1551073;3028
Maíz;2024/25;"SANTIAGO DEL ESTERO";86;550700;1612241;3894
Maíz;2010/11;TUCUMAN;90;60930;429620;7116
Maíz;2011/12;TUCUMAN;90;50300;167500;3624
Maíz;2012/13;TUCUMAN;90;59150;233390;4301
Maíz;2013/14;TUCUMAN;90;67350;410150;6458
Maíz;2014/15;TUCUMAN;90;51800;286270;5869
Maíz;2015/16;TUCUMAN;90;66960;446206;7031
Maíz;2016/17;TUCUMAN;90;65750;329991;5848
Maíz;2017/18;TUCUMAN;90;79850;492935;6556
Maíz;2018/19;TUCUMAN;90;91080;644726;7345
Maíz;2019/20;TUCUMAN;90;89110;429564;5116
Maíz;2020/21;TUCUMAN;90;93110;437765;5150
Maíz;2021/22;TUCUMAN;90;92100;454459;5473
Maíz;2022/23;TUCUMAN;90;88370;385888;4741
Maíz;2023/24;TUCUMAN;90;88820;237290;2927
Maíz;2024/25;TUCUMAN;90;62930;265954;4780
Maní;2012/13;"BUENOS AIRES";6;1500;3600;2400
Maní;2013/14;"BUENOS AIRES";6;1500;3600;2400
Maní;2014/15;"BUENOS AIRES";6;3980;9252;2325
Maní;2015/16;"BUENOS AIRES";6;1500;3000;2000
Maní;2016/17;"BUENOS AIRES";6;790;1874;2372
Maní;2017/18;"BUENOS AIRES";6;8410;29272;3481
Maní;2018/19;"BUENOS AIRES";6;13450;46200;3458
Maní;2019/20;"BUENOS AIRES";6;20510;77456;3796
Maní;2020/21;"BUENOS AIRES";6;39009;111171;2850
Maní;2021/22;"BUENOS AIRES";6;38884;135926;3498
Maní;2022/23;"BUENOS AIRES";6;51846;157409;3036
Maní;2023/24;"BUENOS AIRES";6;50961;175198;3438
Maní;2024/25;"BUENOS AIRES";6;84979;315761;3724
Maní;2019/20;CATAMARCA;10;2200;2090;1000
Maní;2020/21;CATAMARCA;10;1100;2090;1900
Maní;2021/22;CATAMARCA;10;1100;2530;2300
Maní;2022/23;CATAMARCA;10;1100;936;900
Maní;2023/24;CATAMARCA;10;800;1280;1600
Maní;2024/25;CATAMARCA;10;1200;2280;1900
Maní;2010/11;CORDOBA;14;207100;576870;2785
Maní;2011/12;CORDOBA;14;278000;626470;2253
Maní;2012/13;CORDOBA;14;371300;935180;2571
Maní;2013/14;CORDOBA;14;374850;1075195;2872
Maní;2014/15;CORDOBA;14;392130;931644;2382
Maní;2015/16;CORDOBA;14;333770;902294;2914
Maní;2016/17;CORDOBA;14;316042;955513;3265
Maní;2017/18;CORDOBA;14;394140;778430;2017
Maní;2018/19;CORDOBA;14;335026;1160089;3483
Maní;2019/20;CORDOBA;14;306528;1096907;3587
Maní;2020/21;CORDOBA;14;318284;1021036;3249
Maní;2021/22;CORDOBA;14;323774;1054293;3364
Maní;2022/23;CORDOBA;14;273864;692698;2533
Maní;2023/24;CORDOBA;14;324444;1130118;3483
Maní;2024/25;CORDOBA;14;374483;1268363;3392
Maní;2010/11;JUJUY;38;588;666;1133
Maní;2011/12;JUJUY;38;588;745;1267
Maní;2012/13;JUJUY;38;588;428;767
Maní;2013/14;JUJUY;38;588;705;1199
Maní;2014/15;JUJUY;38;588;882;1500
Maní;2015/16;JUJUY;38;588;705;1199
Maní;2016/17;JUJUY;38;588;588;1000
Maní;2017/18;JUJUY;38;588;570;1000
Maní;2018/19;JUJUY;38;588;588;1000
Maní;2019/20;JUJUY;38;588;588;1000
Maní;2020/21;JUJUY;38;200;240;1200
Maní;2021/22;JUJUY;38;200;160;800
Maní;2022/23;JUJUY;38;200;200;1000
Maní;2023/24;JUJUY;38;400;600;1500
Maní;2024/25;JUJUY;38;400;520;1300
Maní;2010/11;"LA PAMPA";42;44400;94040;2118
Maní;2011/12;"LA PAMPA";42;8800;30400;3455
Maní;2012/13;"LA PAMPA";42;15860;36020;2271
Maní;2013/14;"LA PAMPA";42;13600;36725;2700
Maní;2014/15;"LA PAMPA";42;8800;22220;2525
Maní;2015/16;"LA PAMPA";42;14100;45650;3869
Maní;2016/17;"LA PAMPA";42;14350;35070;3174
Maní;2017/18;"LA PAMPA";42;11400;31098;2752
Maní;2018/19;"LA PAMPA";42;12900;50000;3876
Maní;2019/20;"LA PAMPA";42;15850;56105;3608
Maní;2020/21;"LA PAMPA";42;21372;58706;2773
Maní;2021/22;"LA PAMPA";42;18692;60602;3295
Maní;2022/23;"LA PAMPA";42;16777;44548;2655
Maní;2023/24;"LA PAMPA";42;18918;71822;3858
Maní;2024/25;"LA PAMPA";42;37100;127986;3500
Maní;2010/11;SALTA;66;6650;7920;1191
Maní;2011/12;SALTA;66;6650;5157;784
Maní;2012/13;SALTA;66;9050;4292;600
Maní;2013/14;SALTA;66;9050;8099;1132
Maní;2014/15;SALTA;66;8130;11079;1363
Maní;2015/16;SALTA;66;8130;6749;830
Maní;2016/17;SALTA;66;8130;5567;879
Maní;2017/18;SALTA;66;8130;7582;933
Maní;2018/19;SALTA;66;8130;10324;1270
Maní;2019/20;SALTA;66;5875;4922;838
Maní;2020/21;SALTA;66;4101;3819;931
Maní;2021/22;SALTA;66;4670;4282;917
Maní;2022/23;SALTA;66;3750;3079;821
Maní;2023/24;SALTA;66;3414;4354;1275
Maní;2024/25;SALTA;66;2584;2593;1003
Maní;2010/11;"SAN LUIS";74;5700;21740;3814
Maní;2011/12;"SAN LUIS";74;13000;22350;1719
Maní;2012/13;"SAN LUIS";74;19465;45437;3039
Maní;2013/14;"SAN LUIS";74;11800;40850;3462
Maní;2014/15;"SAN LUIS";74;10900;33180;3044
Maní;2015/16;"SAN LUIS";74;9950;42075;4229
Maní;2016/17;"SAN LUIS";74;18650;72150;3869
Maní;2017/18;"SAN LUIS";74;28250;70679;2502
Maní;2018/19;"SAN LUIS";74;12960;46028;3552
Maní;2019/20;"SAN LUIS";74;10450;26413;2528
Maní;2020/21;"SAN LUIS";74;12900;43720;3389
Maní;2021/22;"SAN LUIS";74;19685;57145;2903
Maní;2022/23;"SAN LUIS";74;17500;45650;2889
Maní;2023/24;"SAN LUIS";74;15500;48630;3137
Maní;2024/25;"SAN LUIS";74;11720;36338;3101
Maní;2010/11;"SANTA FE";82;130;299;2300
Maní;2011/12;"SANTA FE";82;200;600;3000
Maní;2012/13;"SANTA FE";82;300;900;3000
Maní;2013/14;"SANTA FE";82;300;750;2500
Maní;2014/15;"SANTA FE";82;1100;2520;2291
Maní;2015/16;"SANTA FE";82;400;640;3200
Maní;2016/17;"SANTA FE";82;5641;10270;2600
Maní;2017/18;"SANTA FE";82;1200;3600;3000
Maní;2018/19;"SANTA FE";82;6000;24000;4000
Maní;2019/20;"SANTA FE";82;6500;20800;3200
Maní;2020/21;"SANTA FE";82;8500;25500;3000
Maní;2021/22;"SANTA FE";82;9200;29440;3200
Maní;2022/23;"SANTA FE";82;8000;17600;2200
Maní;2023/24;"SANTA FE";82;17309;47127;3000
Maní;2024/25;"SANTA FE";82;18275;51170;2800
Maní;2023/24;"SANTIAGO DEL ESTERO";86;300;738;2500
Maní;2024/25;"SANTIAGO DEL ESTERO";86;300;627;2200
Maní;2019/20;TUCUMAN;90;150;150;1000
Maní;2020/21;TUCUMAN;90;560;960;1714
Maní;2021/22;TUCUMAN;90;940;1788;1911
Maní;2022/23;TUCUMAN;90;810;554;719
Maní;2023/24;TUCUMAN;90;1850;2960;1600
Maní;2024/25;TUCUMAN;90;2050;3899;1902
Mijo;2010/11;"BUENOS AIRES";6;13200;3950;2324
Mijo;2011/12;"BUENOS AIRES";6;17300;10014;1858
Mijo;2012/13;"BUENOS AIRES";6;15050;3282;2026
Mijo;2013/14;"BUENOS AIRES";6;6000;1330;1330
Mijo;2014/15;"BUENOS AIRES";6;7720;3645;2367
Mijo;2015/16;"BUENOS AIRES";6;5580;4107;1697
Mijo;2016/17;"BUENOS AIRES";6;3540;4278;1927
Mijo;2017/18;"BUENOS AIRES";6;3580;2254;1252
Mijo;2018/19;"BUENOS AIRES";6;1880;1304;1694
Mijo;2019/20;"BUENOS AIRES";6;4280;1516;936
Mijo;2020/21;"BUENOS AIRES";6;5760;4118;1590
Mijo;2021/22;"BUENOS AIRES";6;7971;5810;1763
Mijo;2022/23;"BUENOS AIRES";6;14586;6638;1438
Mijo;2023/24;"BUENOS AIRES";6;8712;2733;1294
Mijo;2024/25;"BUENOS AIRES";6;8099;3369;1340
Mijo;2021/22;CHACO;22;192;149;776
Mijo;2010/11;CORDOBA;14;2400;3300;1500
Mijo;2011/12;CORDOBA;14;3500;6500;1857
Mijo;2012/13;CORDOBA;14;3500;7000;2000
Mijo;2013/14;CORDOBA;14;970;0;0
Mijo;2014/15;CORDOBA;14;1000;995;1990
Mijo;2015/16;CORDOBA;14;1000;1800;1800
Mijo;2016/17;CORDOBA;14;1100;1050;1909
Mijo;2017/18;CORDOBA;14;500;0;0
Mijo;2018/19;CORDOBA;14;1918;2836;2000
Mijo;2019/20;CORDOBA;14;2693;3925;2074
Mijo;2020/21;CORDOBA;14;2750;3940;2021
Mijo;2021/22;CORDOBA;14;2687;2461;2073
Mijo;2022/23;CORDOBA;14;2975;2348;1148
Mijo;2023/24;CORDOBA;14;3610;3235;1438
Mijo;2024/25;CORDOBA;14;2928;2368;1741
Mijo;2021/22;"ENTRE RIOS";30;400;400;1000
Mijo;2022/23;"ENTRE RIOS";30;580;690;1400
Mijo;2010/11;"LA PAMPA";42;21100;740;925
Mijo;2011/12;"LA PAMPA";42;20900;900;900
Mijo;2012/13;"LA PAMPA";42;22800;910;910
Mijo;2013/14;"LA PAMPA";42;9200;1340;1072
Mijo;2014/15;"LA PAMPA";42;2400;0;0
Mijo;2015/16;"LA PAMPA";42;6400;960;960
Mijo;2016/17;"LA PAMPA";42;2300;0;0
Mijo;2017/18;"LA PAMPA";42;2300;0;0
Mijo;2018/19;"LA PAMPA";42;4200;0;0
Mijo;2019/20;"LA PAMPA";42;4200;0;0
Mijo;2020/21;"LA PAMPA";42;8850;1450;853
Mijo;2021/22;"LA PAMPA";42;11600;660;880
Mijo;2022/23;"LA PAMPA";42;8700;70;700
Mijo;2023/24;"LA PAMPA";42;10200;662;502
Mijo;2024/25;"LA PAMPA";42;9500;349;895
Mijo;2024/25;SALTA;66;540;540;1000
Mijo;2024/25;"SAN LUIS";74;1800;0;0
"Poroto alubia";2021/22;CORDOBA;14;2690;4354;1619
"Poroto alubia";2022/23;CORDOBA;14;2690;2662;990
"Poroto alubia";2023/24;CORDOBA;14;2690;4040;1502
"Poroto alubia";2024/25;CORDOBA;14;3020;5534;1832
"Poroto alubia";2021/22;JUJUY;38;23108;18486;800
"Poroto alubia";2022/23;JUJUY;38;26326;21061;800
"Poroto alubia";2023/24;JUJUY;38;26926;25026;1000
"Poroto alubia";2024/25;JUJUY;38;20350;24420;1200
